[2026-01-06 07:25:50] ALERT | Type: DoS | Severity: High | Confidence: 0.975
[2026-01-06 07:27:55] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: DoS | Severity: High | Confidence: 0.985
[2026-01-06 07:27:55] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: R2L | Severity: Medium | Confidence: 0.99
[2026-01-06 07:27:55] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: R2L | Severity: Medium | Confidence: 0.995
[2026-01-06 07:27:55] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: R2L | Severity: Medium | Confidence: 0.985
[2026-01-06 07:27:55] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:55] ALERT | Type: R2L | Severity: Medium | Confidence: 0.995
[2026-01-06 07:27:55] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: R2L | Severity: Medium | Confidence: 0.995
[2026-01-06 07:27:56] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: Probe | Severity: High | Confidence: 0.824
[2026-01-06 07:27:56] ALERT | Type: U2R | Severity: Critical | Confidence: 0.995
[2026-01-06 07:27:56] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: Probe | Severity: High | Confidence: 0.999
[2026-01-06 07:27:56] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: R2L | Severity: Medium | Confidence: 0.995
[2026-01-06 07:27:56] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: R2L | Severity: Medium | Confidence: 0.975
[2026-01-06 07:27:56] ALERT | Type: Probe | Severity: High | Confidence: 0.997
[2026-01-06 07:27:56] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: Probe | Severity: High | Confidence: 0.999
[2026-01-06 07:27:56] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: Probe | Severity: High | Confidence: 0.995
[2026-01-06 07:27:56] ALERT | Type: Probe | Severity: High | Confidence: 0.993
[2026-01-06 07:27:56] ALERT | Type: DoS | Severity: High | Confidence: 0.99
[2026-01-06 07:27:56] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: Probe | Severity: High | Confidence: 0.999
[2026-01-06 07:27:56] ALERT | Type: U2R | Severity: Critical | Confidence: 0.995
[2026-01-06 07:27:56] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:56] ALERT | Type: U2R | Severity: Critical | Confidence: 0.99
[2026-01-06 07:27:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: R2L | Severity: Medium | Confidence: 0.999
[2026-01-06 07:27:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: Probe | Severity: High | Confidence: 0.998
[2026-01-06 07:27:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:57] ALERT | Type: Probe | Severity: High | Confidence: 0.985
[2026-01-06 07:27:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: Probe | Severity: High | Confidence: 0.958
[2026-01-06 07:27:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: DoS | Severity: High | Confidence: 0.999
[2026-01-06 07:27:58] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: Probe | Severity: High | Confidence: 0.995
[2026-01-06 07:27:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: DoS | Severity: High | Confidence: 0.99
[2026-01-06 07:27:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:58] ALERT | Type: Probe | Severity: High | Confidence: 0.999
[2026-01-06 07:27:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: DoS | Severity: High | Confidence: 0.995
[2026-01-06 07:27:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: DoS | Severity: High | Confidence: 0.995
[2026-01-06 07:27:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: Probe | Severity: High | Confidence: 0.988
[2026-01-06 07:27:59] ALERT | Type: Probe | Severity: High | Confidence: 0.875
[2026-01-06 07:27:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: DoS | Severity: High | Confidence: 0.995
[2026-01-06 07:27:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: DoS | Severity: High | Confidence: 0.995
[2026-01-06 07:27:59] ALERT | Type: DoS | Severity: High | Confidence: 0.999
[2026-01-06 07:27:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: DoS | Severity: High | Confidence: 0.867
[2026-01-06 07:28:00] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: DoS | Severity: High | Confidence: 0.995
[2026-01-06 07:28:00] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: Probe | Severity: High | Confidence: 0.999
[2026-01-06 07:28:00] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: Probe | Severity: High | Confidence: 0.995
[2026-01-06 07:28:00] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:28:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:28:01] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:28:01] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:28:01] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:28:01] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:28:01] ALERT | Type: R2L | Severity: Medium | Confidence: 0.99
[2026-01-06 07:28:01] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:28:01] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:28:01] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:28:01] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:28:01] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:28:01] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:28:01] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:28:01] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:28:01] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:28:01] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:28:01] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:28:01] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:28:01] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:28:01] ALERT | Type: DoS | Severity: High | Confidence: 1.0
